date,ftraffic,ltr,rtl,dow,month,s_holid,p_holid,br_mo,br_fr,bweek,fest
2024-07-24,29534.0,14769.0,14765.0,Wednesday,July,0,0,0,0,0,0
2024-07-25,28718.0,14097.0,14621.0,Thursday,July,0,0,0,0,0,0
2024-07-26,29983.0,14674.0,15309.0,Friday,July,0,0,0,0,0,0
2024-07-27,35443.0,17738.0,17705.0,Saturday,July,0,0,0,0,0,0
2024-07-28,8699.0,4236.0,4463.0,Sunday,July,0,0,0,0,0,0
2024-07-29,,,,Monday,July,1,0,0,0,0,0
2024-07-30,28590.0,13948.0,14642.0,Tuesday,July,1,0,0,0,0,0
2024-07-31,27294.0,13394.0,13900.0,Wednesday,July,1,0,0,0,0,0
2024-08-01,27423.0,13505.0,13918.0,Thursday,August,1,0,0,0,0,0
2024-08-02,32482.0,16247.0,16235.0,Friday,August,1,0,0,0,0,0
2024-08-03,33011.0,16767.0,16244.0,Saturday,August,1,0,0,0,0,0
2024-08-04,8649.0,4050.0,4599.0,Sunday,August,1,0,0,0,0,0
2024-08-05,32170.0,15878.0,16292.0,Monday,August,1,0,0,0,0,0
2024-08-06,27393.0,13454.0,13939.0,Tuesday,August,1,0,0,0,0,0
2024-08-07,25512.0,12596.0,12916.0,Wednesday,August,1,0,0,0,0,0
2024-08-08,30563.0,15159.0,15404.0,Thursday,August,1,0,0,0,0,0
2024-08-09,30625.0,15157.0,15468.0,Friday,August,1,0,0,0,0,0
2024-08-10,34015.0,16933.0,17082.0,Saturday,August,1,0,0,0,0,0
2024-08-11,7769.0,3555.0,4214.0,Sunday,August,1,0,0,0,0,0
2024-08-12,26115.0,12740.0,13375.0,Monday,August,1,0,0,0,0,0
2024-08-13,23114.0,11257.0,11857.0,Tuesday,August,1,0,0,0,0,0
2024-08-14,26417.0,13033.0,13384.0,Wednesday,August,1,0,0,0,0,0
2024-08-15,8204.0,3883.0,4321.0,Thursday,August,1,1,0,0,0,0
2024-08-16,32641.0,15981.0,16660.0,Friday,August,1,0,0,1,0,0
2024-08-17,33834.0,16635.0,17199.0,Saturday,August,1,0,0,0,0,0
2024-08-18,7652.0,3582.0,4070.0,Sunday,August,1,0,0,0,0,0
2024-08-19,30930.0,15079.0,15851.0,Monday,August,1,0,0,0,0,0
2024-08-20,29426.0,14485.0,14941.0,Tuesday,August,1,0,0,0,0,0
2024-08-21,30453.0,14956.0,15497.0,Wednesday,August,1,0,0,0,0,0
2024-08-22,28787.0,14334.0,14453.0,Thursday,August,1,0,0,0,0,0
2024-08-23,29198.0,14597.0,14601.0,Friday,August,1,0,0,0,0,0
2024-08-24,28529.0,14132.0,14397.0,Saturday,August,1,0,0,0,0,0
2024-08-25,9050.0,4103.0,4947.0,Sunday,August,1,0,0,0,0,0
2024-08-26,28516.0,14042.0,14474.0,Monday,August,1,0,0,0,0,0
2024-08-27,27523.0,13649.0,13874.0,Tuesday,August,1,0,0,0,0,0
2024-08-28,25140.0,12397.0,12743.0,Wednesday,August,1,0,0,0,0,0
2024-08-29,24273.0,12077.0,12196.0,Thursday,August,1,0,0,0,0,0
2024-08-30,27239.0,13616.0,13623.0,Friday,August,1,0,0,0,0,0
2024-08-31,32697.0,16414.0,16283.0,Saturday,August,1,0,0,0,0,0
2024-09-01,7675.0,3444.0,4231.0,Sunday,September,1,0,0,0,0,0
2024-09-02,27564.0,13510.0,14054.0,Monday,September,1,0,0,0,0,0
2024-09-03,26359.0,12959.0,13400.0,Tuesday,September,1,0,0,0,0,0
2024-09-04,30387.0,14797.0,15590.0,Wednesday,September,1,0,0,0,0,0
2024-09-05,27632.0,13406.0,14226.0,Thursday,September,1,0,0,0,0,0
2024-09-06,35778.0,18352.0,17426.0,Friday,September,1,0,0,0,0,1
2024-09-07,45652.0,24138.0,21514.0,Saturday,September,1,0,0,0,0,1
2024-09-08,12066.0,6286.0,5780.0,Sunday,September,1,0,0,0,0,1
2024-09-09,31505.0,15409.0,16096.0,Monday,September,1,0,0,0,0,0
2024-09-10,28889.0,14107.0,14782.0,Tuesday,September,0,0,0,0,0,0
2024-09-11,23226.0,11400.0,11826.0,Wednesday,September,0,0,0,0,0,0
2024-09-12,26786.0,13245.0,13541.0,Thursday,September,0,0,0,0,0,0
2024-09-13,37825.0,19457.0,18368.0,Friday,September,0,0,0,0,0,0
2024-09-14,54842.0,29575.0,25267.0,Saturday,September,0,0,0,0,0,0
2024-09-15,9589.0,4448.0,5141.0,Sunday,September,0,0,0,0,0,0
2024-09-16,23354.0,11566.0,11788.0,Monday,September,0,0,0,0,0,0
2024-09-17,26881.0,13086.0,13795.0,Tuesday,September,0,0,0,0,0,0
2024-09-18,27138.0,13183.0,13955.0,Wednesday,September,0,0,0,0,0,0
2024-09-19,26369.0,12901.0,13468.0,Thursday,September,0,0,0,0,0,0
2024-09-20,32760.0,16045.0,16715.0,Friday,September,0,0,0,0,0,0
2024-09-21,,,,Saturday,September,0,0,0,0,0,0
2024-09-22,8827.0,4123.0,4704.0,Sunday,September,0,0,0,0,0,0
2024-09-23,24045.0,11977.0,12068.0,Monday,September,0,0,0,0,0,0
2024-09-24,24542.0,12101.0,12441.0,Tuesday,September,0,0,0,0,0,0
2024-09-25,26418.0,12878.0,13540.0,Wednesday,September,0,0,0,0,0,0
2024-09-26,21890.0,10637.0,11253.0,Thursday,September,0,0,0,0,0,0
2024-09-27,30975.0,15198.0,15777.0,Friday,September,0,0,0,0,0,0
2024-09-28,43972.0,21724.0,22248.0,Saturday,September,0,0,0,0,0,0
2024-09-29,9423.0,4400.0,5023.0,Sunday,September,0,0,0,0,0,0
2024-09-30,24586.0,12098.0,12488.0,Monday,September,0,0,0,0,0,0
2024-10-01,28042.0,13651.0,14391.0,Tuesday,October,0,0,0,0,0,0
2024-10-02,25925.0,12785.0,13140.0,Wednesday,October,0,0,0,0,0,0
2024-10-03,10757.0,5183.0,5574.0,Thursday,October,0,1,0,0,0,0
2024-10-04,44241.0,21882.0,22359.0,Friday,October,0,0,0,1,0,0
2024-10-05,47690.0,23894.0,23796.0,Saturday,October,0,0,0,0,0,0
2024-10-06,8214.0,3843.0,4371.0,Sunday,October,0,0,0,0,0,0
2024-10-07,20590.0,9967.0,10623.0,Monday,October,0,0,0,0,0,0
2024-10-08,18796.0,9229.0,9567.0,Tuesday,October,0,0,0,0,0,0
2024-10-09,26764.0,12992.0,13772.0,Wednesday,October,0,0,0,0,0,0
2024-10-10,23332.0,11450.0,11882.0,Thursday,October,0,0,0,0,0,0
2024-10-11,31302.0,15278.0,16024.0,Friday,October,0,0,0,0,0,0
2024-10-12,46157.0,22811.0,23346.0,Saturday,October,0,0,0,0,0,0
2024-10-13,9307.0,4476.0,4831.0,Sunday,October,0,0,0,0,0,0
2024-10-14,24442.0,11917.0,12525.0,Monday,October,0,0,0,0,0,0
2024-10-15,27230.0,13428.0,13802.0,Tuesday,October,0,0,0,0,0,0
2024-10-16,29009.0,14191.0,14818.0,Wednesday,October,0,0,0,0,0,0
2024-10-17,28059.0,13629.0,14430.0,Thursday,October,0,0,0,0,0,0
2024-10-18,32671.0,16166.0,16505.0,Friday,October,0,0,0,0,0,0
2024-10-19,46841.0,23297.0,23544.0,Saturday,October,0,0,0,0,0,0
2024-10-20,9599.0,4494.0,5105.0,Sunday,October,0,0,0,0,0,0
2024-10-21,25768.0,12748.0,13020.0,Monday,October,0,0,0,0,0,0
2024-10-22,25494.0,12528.0,12966.0,Tuesday,October,0,0,0,0,0,0
2024-10-23,27491.0,13553.0,13938.0,Wednesday,October,0,0,0,0,0,0
2024-10-24,26827.0,13155.0,13672.0,Thursday,October,0,0,0,0,0,0
2024-10-25,32803.0,16391.0,16412.0,Friday,October,0,0,0,0,0,0
2024-10-26,46279.0,23536.0,22743.0,Saturday,October,0,0,0,0,0,1
2024-10-27,37649.0,19082.0,18567.0,Sunday,October,0,0,0,0,0,1
2024-10-28,36086.0,17854.0,18232.0,Monday,October,1,0,0,0,0,0
2024-10-29,35856.0,17655.0,18201.0,Tuesday,October,1,0,0,0,0,0
2024-10-30,38225.0,19000.0,19225.0,Wednesday,October,1,0,0,0,0,0
2024-10-31,38745.0,19273.0,19472.0,Thursday,October,1,0,0,0,0,0
2024-11-01,13325.0,6575.0,6750.0,Friday,November,0,1,0,0,0,0
2024-11-02,53109.0,26627.0,26482.0,Saturday,November,0,0,0,0,0,0
2024-11-03,11025.0,5378.0,5647.0,Sunday,November,0,0,0,0,0,0
2024-11-04,25697.0,12601.0,13096.0,Monday,November,0,0,0,0,0,0
2024-11-05,25957.0,12818.0,13139.0,Tuesday,November,0,0,0,0,0,0
2024-11-06,25716.0,12599.0,13117.0,Wednesday,November,0,0,0,0,0,0
2024-11-07,26490.0,13134.0,13356.0,Thursday,November,0,0,0,0,0,0
2024-11-08,30794.0,15217.0,15577.0,Friday,November,0,0,0,0,0,0
2024-11-09,46329.0,23453.0,22876.0,Saturday,November,0,0,0,0,0,0
2024-11-10,9211.0,4426.0,4785.0,Sunday,November,0,0,0,0,0,0
2024-11-11,20077.0,9963.0,10114.0,Monday,November,0,0,0,0,0,0
2024-11-12,25723.0,12641.0,13082.0,Tuesday,November,0,0,0,0,0,0
2024-11-13,23028.0,11499.0,11529.0,Wednesday,November,0,0,0,0,0,0
2024-11-14,25004.0,12186.0,12818.0,Thursday,November,0,0,0,0,0,0
2024-11-15,32589.0,16098.0,16491.0,Friday,November,0,0,0,0,0,0
2024-11-16,48101.0,24185.0,23916.0,Saturday,November,0,0,0,0,0,0
2024-11-17,6736.0,3113.0,3623.0,Sunday,November,0,0,0,0,0,0
2024-11-18,16261.0,8085.0,8176.0,Monday,November,0,0,0,0,0,0
2024-11-19,21389.0,10427.0,10962.0,Tuesday,November,0,0,0,0,0,0
2024-11-20,27711.0,13790.0,13921.0,Wednesday,November,1,0,0,0,0,0
2024-11-21,24688.0,12079.0,12609.0,Thursday,November,0,0,0,0,0,0
2024-11-22,29342.0,14387.0,14955.0,Friday,November,0,0,0,0,0,0
2024-11-23,45980.0,22736.0,23244.0,Saturday,November,0,0,0,0,0,0
2024-11-24,10920.0,5145.0,5775.0,Sunday,November,0,0,0,0,0,0
2024-11-25,27184.0,13297.0,13887.0,Monday,November,0,0,0,0,1,0
2024-11-26,27637.0,13414.0,14223.0,Tuesday,November,0,0,0,0,1,0
2024-11-27,28467.0,13810.0,14657.0,Wednesday,November,0,0,0,0,1,0
2024-11-28,29935.0,14590.0,15345.0,Thursday,November,0,0,0,0,1,0
2024-11-29,53576.0,27382.0,26194.0,Friday,November,0,0,0,0,1,0
2024-11-30,67208.0,35853.0,31355.0,Saturday,November,0,0,0,0,1,0
2024-12-01,14469.0,7435.0,7034.0,Sunday,December,0,0,0,0,0,0
2024-12-02,32886.0,16624.0,16262.0,Monday,December,0,0,0,0,0,0
2024-12-03,33182.0,16591.0,16591.0,Tuesday,December,0,0,0,0,0,0
2024-12-04,36382.0,18190.0,18192.0,Wednesday,December,0,0,0,0,0,0
2024-12-05,36442.0,18165.0,18277.0,Thursday,December,0,0,0,0,0,0
2024-12-06,37527.0,18855.0,18672.0,Friday,December,0,0,0,0,0,0
2024-12-07,42284.0,21541.0,20743.0,Saturday,December,0,0,0,0,0,0
2024-12-08,16880.0,8729.0,8151.0,Sunday,December,0,0,0,0,0,0
2024-12-09,33656.0,16947.0,16709.0,Monday,December,0,0,0,0,0,0
2024-12-10,32446.0,16206.0,16240.0,Tuesday,December,0,0,0,0,0,0
2024-12-11,35980.0,18072.0,17908.0,Wednesday,December,0,0,0,0,0,0
2024-12-12,38365.0,19499.0,18866.0,Thursday,December,0,0,0,0,0,0
2024-12-13,47674.0,24780.0,22894.0,Friday,December,0,0,0,0,0,0
2024-12-14,65925.0,34812.0,31113.0,Saturday,December,0,0,0,0,0,0
2024-12-15,14240.0,7303.0,6937.0,Sunday,December,0,0,0,0,0,0
2024-12-16,41013.0,20602.0,20411.0,Monday,December,0,0,0,0,0,0
2024-12-17,44013.0,21934.0,22079.0,Tuesday,December,0,0,0,0,0,0
2024-12-18,47116.0,23850.0,23266.0,Wednesday,December,0,0,0,0,0,0
2024-12-19,40739.0,20592.0,20147.0,Thursday,December,0,0,0,0,0,0
2024-12-20,53906.0,27690.0,26216.0,Friday,December,0,0,0,0,0,0
2024-12-21,60083.0,31455.0,28628.0,Saturday,December,0,0,0,0,0,0
2024-12-22,13650.0,7178.0,6472.0,Sunday,December,0,0,0,0,0,0
2024-12-23,62774.0,32126.0,30648.0,Monday,December,1,0,0,0,0,0
2024-12-24,14626.0,7111.0,7515.0,Tuesday,December,1,0,0,0,0,0
2024-12-25,5144.0,2438.0,2706.0,Wednesday,December,1,1,0,0,0,0
2024-12-26,6282.0,3043.0,3239.0,Thursday,December,1,1,0,0,0,0
2024-12-27,44691.0,22193.0,22498.0,Friday,December,1,0,0,1,0,0
2024-12-28,41318.0,20411.0,20907.0,Saturday,December,1,0,0,0,0,0
2024-12-29,6500.0,3106.0,3394.0,Sunday,December,1,0,0,0,0,0
2024-12-30,45080.0,22100.0,22980.0,Monday,December,1,0,0,0,0,0
2024-12-31,17615.0,8967.0,8648.0,Tuesday,December,1,0,0,0,0,0
