STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5705;20230719;   10;  14.6;   2.3;    9;   7.3;   6;    7.400;   0;   6.5;  14.9;  982.00;   20.5;   65.00;   29.1;   14.8;   14.2;eor
       5705;20230720;   10;  11.1;   2.8;    9;   0.0;   0;   11.200;   0;   5.1;  13.1;  982.80;   20.0;   59.00;   25.4;   14.6;   13.4;eor
       5705;20230721;   10;  12.9;   1.8;    9;   0.3;   6;    2.500;   0;   7.4;  13.2;  981.00;   18.1;   64.00;   24.4;   14.8;   13.6;eor
       5705;20230722;   10;  11.7;   3.1;    9;   0.0;   0;    6.900;   0;   6.3;  12.3;  983.80;   19.1;   58.00;   26.1;   14.0;   12.4;eor
       5705;20230723;   10;  17.3;   5.6;    9;   0.0;   6;    7.700;   0;   7.6;  12.7;  980.60;   21.4;   51.00;   27.0;   15.0;   13.7;eor
       5705;20230724;   10;  16.9;   5.0;    9;   3.9;   6;    4.500;   0;   6.6;  16.3;  975.40;   19.7;   71.00;   25.3;   14.9;   13.4;eor
       5705;20230725;   10;  12.9;   2.8;    9;   2.8;   6;    2.100;   0;   7.8;  14.8;  974.90;   16.4;   79.00;   21.1;   13.4;   13.0;eor
       5705;20230726;   10;  12.3;   3.1;    9;   1.8;   6;    4.500;   0;   6.6;  12.0;  982.50;   14.8;   72.00;   20.1;   12.4;   11.2;eor
       5705;20230727;   10;  12.9;   3.8;    9;   8.2;   6;    0.000;   0;   7.6;  15.2;  979.80;   15.1;   88.00;   17.7;   10.9;   10.3;eor
       5705;20230728;   10;  12.3;   4.2;    9;   3.3;   6;    1.700;   0;   7.7;  18.5;  979.00;   18.7;   86.00;   24.0;   16.2;   15.9;eor
       5705;20230729;   10;  13.8;   4.3;    9;   4.8;   6;    6.900;   0;   5.5;  18.2;  979.10;   20.2;   79.00;   25.9;   16.4;   15.7;eor
       5705;20230730;   10;  15.2;   4.6;    9;   0.5;   6;    7.300;   0;   7.3;  15.0;  982.50;   19.0;   69.00;   23.3;   16.4;   15.5;eor
       5705;20230731;   10;  15.9;   6.7;    9;   5.4;   6;    2.100;   0;   7.9;  14.0;  980.80;   18.8;   65.00;   22.5;   16.0;   15.2;eor
       5705;20230801;   10;  16.3;   5.9;    9;   7.4;   6;    3.000;   0;   7.2;  16.0;  972.60;   16.9;   84.00;   22.7;   14.1;   13.2;eor
       5705;20230802;   10;  16.7;   5.5;    9;  12.4;   6;    0.800;   0;   6.6;  16.8;  969.80;   16.4;   89.00;   20.8;   12.7;   12.2;eor
       5705;20230803;   10;  24.2;   8.9;    9;   0.0;   0;    7.400;   0;   4.6;  14.1;  973.60;   18.0;   69.00;   21.7;   13.9;   12.3;eor
       5705;20230804;   10;   7.4;   2.1;    9;   2.2;   6;    4.600;   0;   7.2;  15.5;  981.40;   16.9;   81.00;   22.4;   13.8;   12.8;eor
       5705;20230805;   10;   5.9;   2.1;    9;   2.5;   6;    5.800;   0;   6.0;  14.2;  981.40;   18.3;   69.00;   22.8;   14.1;   13.3;eor
       5705;20230806;   10;  16.8;   6.1;    9;  10.6;   6;    1.800;   0;   7.5;  14.3;  976.40;   14.3;   87.00;   18.3;   11.9;   11.4;eor
       5705;20230807;   10;  17.0;   6.6;    9;   0.0;   6;    3.400;   0;   6.7;  11.9;  983.60;   13.3;   79.00;   17.8;   11.1;   10.3;eor
       5705;20230808;   10;  13.6;   4.6;    9;   4.7;   6;    8.200;   0;   6.6;  11.5;  984.40;   16.2;   64.00;   21.2;   10.8;    9.4;eor
       5705;20230809;   10;  10.2;   2.9;    9;   0.8;   6;    2.800;   0;   6.2;  14.3;  985.30;   15.5;   82.00;   19.6;   11.0;    8.6;eor
       5705;20230810;   10;   7.0;   1.5;    9;   0.0;   0;   11.800;   0;   1.4;  12.4;  989.80;   17.3;   67.00;   24.9;    8.6;    7.2;eor
       5705;20230811;   10;   5.7;   1.2;    9;   0.1;   6;   13.600;   0;   2.0;  15.0;  990.10;   20.8;   64.00;   29.2;   11.2;    9.9;eor
       5705;20230812;   10;  15.8;   1.6;    9;   9.5;   6;    2.800;   0;   7.1;  19.9;  987.10;   20.2;   85.00;   27.6;   16.5;   15.5;eor
       5705;20230813;   10;   8.4;   2.0;    9;   0.0;   6;    6.400;   0;   7.3;  19.7;  987.00;   21.7;   77.00;   27.1;   17.0;   16.2;eor
       5705;20230814;   10;   7.6;   1.8;    9;   0.2;   6;    9.300;   0;   6.3;  20.4;  984.50;   24.1;   70.00;   31.7;   17.7;   17.3;eor
       5705;20230815;   10;   9.7;   2.0;    9;   0.0;   6;    6.200;   0;   4.5;  21.2;  985.60;   23.4;   75.00;   29.5;   18.5;   16.5;eor
       5705;20230816;   10;   8.8;   2.2;    9;   0.9;   6;    8.000;   0;   4.9;  20.1;  987.30;   23.1;   73.00;   29.5;   16.9;   15.6;eor
       5705;20230817;   10;  13.0;   2.1;    9;   0.0;   0;    9.200;   0;   6.1;  19.8;  986.20;   22.3;   75.00;   30.3;   17.2;   16.3;eor
       5705;20230818;   10;   8.2;   2.6;    9;   0.0;   0;   12.900;   0;   2.0;  17.9;  985.50;   23.7;   64.00;   31.0;   16.1;   14.9;eor
       5705;20230819;   10;   8.9;   2.1;    9;   0.0;   6;    9.400;   0;   4.2;  19.7;  986.20;   25.5;   63.00;   35.0;   17.4;   15.9;eor
       5705;20230820;   10;   5.7;   1.7;    9;   0.0;   6;   12.000;   0;   3.3;  21.8;  989.50;   26.4;   65.00;   32.7;   20.6;   19.3;eor
       5705;20230821;   10;  10.4;   1.6;    9;   0.0;   0;   11.500;   0;   1.1;  20.0;  990.10;   26.2;   61.00;   33.5;   20.0;   19.1;eor
       5705;20230822;   10;   9.4;   2.3;    9;   0.0;   0;   12.400;   0;   2.0;  18.6;  988.20;   25.0;   61.00;   31.4;   18.5;   17.1;eor
       5705;20230823;   10;   7.6;   1.8;    9;   0.0;   6;   12.900;   0;   0.1;  16.3;  988.40;   23.4;   59.00;   29.9;   17.2;   14.9;eor
       5705;20230824;   10;  18.7;   2.4;    9;   0.4;   6;    6.400;   0;   6.5;  17.6;  984.50;   22.6;   67.00;   31.7;   14.5;   13.3;eor
       5705;20230825;   10;  11.2;   3.4;    9;   7.2;   6;    4.700;   0;   5.8;  19.7;  980.30;   21.4;   78.00;   26.1;   17.8;   17.0;eor
       5705;20230826;   10;   8.4;   2.9;    9;   0.7;   6;    6.400;   0;   5.9;  16.6;  981.40;   18.8;   77.00;   22.5;   13.7;   12.5;eor
       5705;20230827;   10;   7.9;   2.1;    9;   0.8;   6;    1.500;   0;   7.9;  15.3;  979.90;   16.7;   81.00;   21.7;   13.3;   12.5;eor
       5705;20230828;   10;   7.7;   1.9;    9;   1.6;   6;    0.200;   0;   8.0;  12.7;  980.20;   15.1;   74.00;   17.9;   12.9;   11.9;eor
       5705;20230829;   10;   5.8;   2.3;    9;   2.0;   6;    0.100;   0;   7.8;  13.7;  978.80;   15.0;   81.00;   18.4;   12.9;   11.9;eor
       5705;20230830;   10;  18.9;   3.0;    9;   0.7;   6;    5.100;   0;   6.5;  13.7;  977.60;   15.7;   78.00;   21.5;   11.7;    9.9;eor
       5705;20230831;   10;  13.2;   4.2;    9;   2.4;   6;    6.800;   0;   6.3;  12.0;  981.60;   15.4;   71.00;   20.2;   10.9;    9.7;eor
       5705;20230901;   10;  11.3;   3.3;    9;   5.0;   6;    0.800;   0;   7.0;  16.7;  983.90;   16.4;   90.00;   21.0;   12.9;   13.1;eor
       5705;20230902;   10;   5.2;   1.2;    9;   0.0;   0;    6.500;   0;   5.7;  16.1;  989.40;   18.2;   79.00;   24.9;   12.8;   11.9;eor
       5705;20230903;   10;   6.1;   1.5;    9;   0.0;   0;    9.000;   0;   5.9;  15.1;  994.80;   18.6;   73.00;   24.7;   13.4;   11.9;eor
       5705;20230904;   10;   9.9;   3.5;    9;   0.0;   0;   12.500;   0;   2.8;  12.4;  995.00;   19.5;   59.00;   27.0;   11.6;    9.8;eor
       5705;20230905;   10;  10.0;   3.2;    9;   0.0;   0;   12.600;   0;   3.2;  13.7;  991.20;   20.6;   58.00;   27.3;   13.4;   11.4;eor
       5705;20230906;   10;   8.5;   2.4;    9;   0.0;   0;   12.600;   0;   0.2;  13.3;  990.00;   20.8;   59.00;   29.7;   12.2;    9.4;eor
       5705;20230907;   10;   9.0;   2.5;    9;   0.0;   0;   12.500;   0;   0.1;  13.5;  989.20;   21.6;   56.00;   30.0;   13.3;   10.8;eor
       5705;20230908;   10;   7.6;   2.1;    9;   0.0;   0;   12.300;   0;   0.0;  13.7;  987.80;   21.4;   57.00;   29.9;   13.1;   10.8;eor
       5705;20230909;   10;   5.1;   1.5;    9;   0.0;   0;   12.200;   0;   0.0;  14.6;  986.90;   20.9;   63.00;   30.0;   12.0;    9.5;eor
       5705;20230910;   10;   6.0;   1.4;    9;   0.0;   0;   12.100;   0;   0.7;  14.9;  986.90;   21.7;   61.00;   30.8;   13.4;   11.7;eor
       5705;20230911;   10;   4.9;   1.3;    9;   0.0;   0;   11.800;   0;   2.0;  14.6;  983.70;   21.9;   60.00;   30.9;   13.8;   12.2;eor
       5705;20230912;   10;   8.1;   1.4;    9;   0.1;   6;   10.000;   0;   6.8;  16.0;  981.20;   22.8;   62.00;   31.7;   13.5;   12.3;eor
       5705;20230913;   10;   8.2;   2.8;    9;   0.0;   6;    3.100;   0;   7.2;  16.6;  985.10;   19.9;   72.00;   23.9;   15.2;   14.9;eor
       5705;20230914;   10;   5.6;   1.7;    9;   0.0;   0;    9.100;   0;   2.6;  11.8;  990.20;   16.2;   66.00;   22.6;   11.3;    9.2;eor
       5705;20230915;   10;   8.4;   2.7;    9;   0.0;   0;   10.600;   0;   0.9;  12.9;  987.20;   17.8;   66.00;   26.4;    9.4;    7.6;eor
       5705;20230916;   10;   5.6;   1.7;    9;   0.0;   6;   11.000;   0;   3.0;  13.8;  984.10;   20.8;   58.00;   29.3;   12.9;   10.7;eor
       5705;20230917;   10;   9.8;   1.9;    9;   0.2;   6;   10.600;   0;   6.3;  15.9;  983.30;   23.0;   59.00;   30.3;   16.2;   14.4;eor
       5705;20230918;   10;  12.0;   3.5;    9;   5.2;   6;    1.700;   0;   7.8;  17.4;  979.10;   18.8;   80.00;   21.8;   16.2;   15.3;eor
       5705;20230919;   10;  16.3;   5.2;    9;   0.0;   0;    9.900;   0;   5.7;  13.5;  982.80;   17.1;   71.00;   21.8;   13.0;   12.0;eor
       5705;20230920;   10;  10.2;   3.1;    9;   0.0;   0;   10.800;   0;   2.8;  12.5;  980.80;   18.9;   60.00;   26.4;   12.6;   11.7;eor
       5705;20230921;   10;  20.9;   1.8;    9;   4.0;   6;    1.700;   0;   6.9;  14.7;  972.00;   18.8;   70.00;   26.9;   12.8;   11.2;eor
       5705;20230922;   10;  12.5;   3.8;    9;   1.7;   6;    2.800;   0;   6.8;  13.9;  974.60;   14.7;   84.00;   19.0;   11.1;   10.2;eor
       5705;20230923;   10;  11.1;   3.1;    9;   0.0;   4;    4.700;   0;   4.5;  11.4;  985.60;   12.7;   79.00;   18.2;    8.6;    6.1;eor
       5705;20230924;   10;   6.5;   1.6;    9;   0.0;   4;   10.000;   0;   1.5;  10.5;  994.60;   12.5;   75.00;   19.8;    5.6;    4.6;eor
       5705;20230925;   10;   7.8;   1.9;    9;   0.0;   0;   11.400;   0;   4.8;  10.8;  992.90;   14.3;   69.00;   22.7;    7.1;    4.4;eor
       5705;20230926;   10;   5.9;   1.5;    9;   0.0;   4;   11.300;   0;   0.3;  12.7;  990.60;   15.9;   73.00;   24.5;    8.1;    6.4;eor
       5705;20230927;   10;   6.9;   1.6;    9;   0.0;   4;    6.900;   0;   5.5;  14.7;  988.80;   16.5;   80.00;   25.7;   10.4;    9.4;eor
       5705;20230928;   10;   5.6;   1.5;    9;   0.0;   0;    9.300;   0;   6.7;  13.5;  987.30;   18.3;   68.00;   27.7;   10.5;    9.8;eor
       5705;20230929;   10;  13.5;   3.2;    9;   0.0;   6;    5.400;   0;   5.8;  14.3;  988.40;   18.4;   70.00;   28.0;   11.3;    9.8;eor
       5705;20230930;   10;   9.1;   2.0;    9;   0.0;   0;    6.700;   0;   6.7;  12.0;  994.50;   15.7;   68.00;   21.1;    9.0;    6.5;eor
       5705;20231001;   10;   6.1;   1.6;    9;   0.0;   0;   11.100;   0;   3.3;  10.7;  994.10;   15.0;   67.00;   24.8;    6.9;    5.2;eor
       5705;20231002;   10;   5.8;   1.3;    9;   0.0;   0;   10.900;   0;   5.4;  12.3;  990.40;   17.3;   65.00;   27.8;    8.3;    6.9;eor
       5705;20231003;   10;  18.8;   5.1;    9;   7.0;   6;    5.200;   0;   5.8;  13.9;  987.00;   16.6;   76.00;   24.7;   10.2;    8.8;eor
       5705;20231004;   10;   8.7;   2.6;    9;   0.0;   0;    6.200;   0;   4.4;  11.0;  996.30;   12.5;   77.00;   19.1;    7.6;    6.6;eor
       5705;20231005;   10;   8.7;   2.4;    9;   0.0;   0;    2.500;   0;   7.0;  10.7;  994.80;   11.4;   81.00;   17.1;    7.3;    5.7;eor
       5705;20231006;   10;   7.1;   2.2;    9;   0.0;   0;    9.300;   0;   5.6;  10.0;  994.50;   12.2;   73.00;   20.7;    5.7;    4.5;eor
       5705;20231007;   10;  10.5;   3.4;    9;   0.0;   0;    2.800;   0;   7.4;  11.6;  992.30;   14.2;   72.00;   20.2;    8.3;    6.7;eor
       5705;20231008;   10;   8.7;   2.3;    9;   0.0;   6;    0.900;   0;   7.9;  13.4;  992.90;   16.0;   74.00;   20.2;   11.7;    9.6;eor
       5705;20231009;   10;   8.0;   1.7;    9;   0.0;   6;    0.000;   0;   8.0;  13.0;  989.50;   15.3;   76.00;   20.7;    9.9;    8.9;eor
       5705;20231010;   10;   8.0;   2.4;    9;   0.0;   0;    9.500;   0;   6.9;  11.9;  989.50;   16.4;   66.00;   23.8;   10.3;    8.4;eor
       5705;20231011;   10;  10.9;   3.7;    9;   0.0;   0;    9.800;   0;   5.4;  12.2;  986.20;   18.5;   59.00;   26.3;   11.7;   10.3;eor
       5705;20231012;   10;  11.0;   3.0;    9;   2.8;   6;    0.000;   0;   7.9;  14.2;  984.90;   16.7;   75.00;   19.0;   14.9;   14.3;eor
       5705;20231013;   10;  15.3;   4.2;    9;   0.0;   6;    7.200;   0;   6.3;  13.2;  981.20;   19.8;   60.00;   27.3;   13.8;   12.9;eor
       5705;20231014;   10;  16.9;   5.5;    9;   1.1;   6;    3.700;   0;   5.7;  10.7;  980.60;   15.2;   61.00;   21.0;    7.9;    5.6;eor
       5705;20231015;   10;  12.1;   3.1;    9;   0.4;   6;    8.000;   0;   2.6;   7.5;  988.70;    7.7;   72.00;   12.9;    2.7;   -0.2;eor
       5705;20231016;   10;   6.7;   1.9;    9;   0.0;   0;    6.500;   0;   6.3;   6.6;  990.40;    5.0;   78.00;   11.3;   -0.6;   -2.2;eor
       5705;20231017;   10;   8.5;   2.5;    9;   0.0;   0;    3.700;   0;   5.3;   6.8;  986.80;    5.7;   76.00;   11.9;    1.2;   -0.7;eor
       5705;20231018;   10;  10.2;   3.4;    9;  10.5;   6;    6.500;   0;   7.9;   7.5;  977.90;    7.7;   73.00;   14.5;    1.1;   -1.1;eor
       5705;20231019;   10;   6.9;   2.2;    9;   2.7;   6;    0.600;   0;   7.8;  13.7;  965.20;   12.6;   93.00;   17.6;    8.7;    8.6;eor
       5705;20231020;   10;  11.5;   3.8;    9;   1.6;   6;    0.200;   0;   7.8;  13.5;  954.80;   13.3;   88.00;   17.3;   11.0;   10.5;eor
       5705;20231021;   10;  16.2;   5.1;    9;   0.0;   0;    6.100;   0;   5.7;  11.7;  967.80;   14.2;   73.00;   18.6;   10.1;    8.3;eor
       5705;20231022;   10;  15.2;   4.0;    9;   0.0;   0;    7.200;   0;   5.7;  10.2;  979.10;   11.6;   76.00;   17.3;    7.6;    5.9;eor
       5705;20231023;   10;   7.9;   2.0;    9;   1.4;   6;    3.400;   0;   6.3;  10.4;  981.20;   10.1;   84.00;   14.4;    4.8;    2.1;eor
       5705;20231024;   10;   5.8;   1.7;    9;   7.4;   6;    0.000;   0;   7.3;  12.6;  974.60;   11.2;   94.00;   12.3;    8.2;    6.3;eor
       5705;20231025;   10;  11.5;   3.4;    9;  17.2;   6;    1.100;   0;   7.6;  11.9;  968.90;   10.4;   94.00;   13.5;    7.6;    6.7;eor
       5705;20231026;   10;  12.9;   3.3;    9;   0.4;   6;    1.500;   0;   7.5;  11.4;  965.50;   10.7;   88.00;   12.3;    8.1;    6.7;eor
       5705;20231027;   10;  15.6;   3.8;    9;   4.6;   6;    2.000;   0;   7.0;  11.3;  964.60;   10.5;   89.00;   13.8;    9.2;    8.0;eor
       5705;20231028;   10;  12.2;   5.0;    9;   3.2;   6;    1.300;   0;   7.7;  11.2;  970.90;   10.6;   88.00;   13.9;    9.0;    7.9;eor
       5705;20231029;   10;  13.0;   3.8;    9;   8.6;   6;    0.400;   0;   7.8;  11.7;  971.20;   12.1;   83.00;   15.7;   10.2;    9.7;eor
       5705;20231030;   10;   8.1;   2.3;    9;   6.2;   6;    4.400;   0;   7.4;  12.6;  971.70;   12.6;   87.00;   16.0;   10.5;    9.8;eor
       5705;20231031;   10;  12.9;   5.5;    9;   0.8;   6;    0.500;   0;   7.5;  10.7;  973.40;   10.9;   82.00;   12.9;    9.6;    8.6;eor
       5705;20231101;   10;   9.7;   4.3;    9;   0.0;   6;    5.700;   0;   7.6;  10.9;  975.00;   11.8;   79.00;   16.8;    9.0;    7.2;eor
       5705;20231102;   10;  15.3;   4.9;    9;   2.6;   6;    0.000;   0;   7.1;   9.8;  960.40;    8.9;   86.00;   10.7;    6.6;    4.3;eor
       5705;20231103;   10;  10.2;   4.4;    9;   0.0;   6;    0.000;   0;   6.8;   8.2;  959.10;    6.9;   83.00;    9.6;    4.1;    3.0;eor
       5705;20231104;   10;  17.6;   5.6;    9;   2.0;   6;    3.300;   0;   7.4;   8.3;  957.10;    7.8;   79.00;   11.3;    4.0;    2.2;eor
       5705;20231105;   10;  16.7;   7.6;    9;   2.7;   6;    0.600;   0;   7.2;   9.7;  954.70;    9.7;   81.00;   11.9;    7.2;    5.7;eor
       5705;20231106;   10;  15.5;   6.8;    9;   0.2;   6;    3.400;   0;   6.0;   9.5;  974.70;    9.9;   78.00;   13.6;    6.9;    5.9;eor
       5705;20231107;   10;  15.6;   5.3;    9;   0.5;   6;    0.500;   0;   6.3;   9.0;  982.10;    7.6;   86.00;    9.6;    5.8;    4.7;eor
       5705;20231108;   10;  13.4;   5.5;    9;   0.0;   6;    3.800;   0;   7.2;   8.1;  984.40;    7.6;   78.00;   10.9;    4.4;    3.1;eor
       5705;20231109;   10;  12.9;   4.6;    9;   1.3;   6;    0.000;   0;   7.4;   8.0;  976.00;    7.0;   80.00;   10.6;    3.2;    2.2;eor
       5705;20231110;   10;  14.9;   5.0;    9;   1.7;   6;    3.700;   0;   6.0;   8.1;  970.80;    7.2;   80.00;   10.6;    4.0;    2.5;eor
       5705;20231111;   10;  14.1;   5.3;    9;   0.7;   6;    1.700;   0;   5.6;   7.5;  973.40;    5.6;   83.00;    8.0;    3.1;    0.2;eor
       5705;20231112;   10;   4.4;   1.6;    9;   3.1;   6;    3.700;   0;   6.6;   7.5;  977.20;    5.1;   86.00;    8.3;    2.3;   -0.2;eor
       5705;20231113;   10;  18.2;   5.1;    9;  13.8;   6;    0.000;   0;   7.1;  10.6;  975.90;    8.8;   92.00;   14.4;    4.3;    3.9;eor
       5705;20231114;   10;  18.7;   7.1;    9;   1.3;   6;    0.600;   0;   7.3;   9.7;  976.20;   10.5;   77.00;   11.7;    8.6;    6.6;eor
       5705;20231115;   10;  19.9;   7.3;    9;   4.8;   6;    3.600;   0;   5.7;   9.4;  983.50;    9.7;   79.00;   12.8;    7.4;    6.1;eor
       5705;20231116;   10;   8.1;   3.4;    9;   5.5;   6;    0.300;   0;   7.3;   8.9;  981.80;    6.9;   90.00;    9.2;    4.8;    4.0;eor
       5705;20231117;   10;   6.2;   2.1;    9;   0.1;   6;    1.600;   0;   7.1;   7.7;  987.10;    5.5;   86.00;    6.9;    2.7;   -0.1;eor
       5705;20231118;   10;   7.6;   2.2;    9;   7.3;   6;    0.000;   0;   7.0;   7.6;  991.40;    3.6;   95.00;    6.7;   -0.3;   -1.7;eor
       5705;20231119;   10;  14.8;   5.4;    9;   5.3;   6;    2.600;   0;   5.0;  10.4;  981.40;   10.3;   83.00;   14.0;    5.6;    5.6;eor
       5705;20231120;   10;  15.8;   6.1;    9;   0.5;   6;    1.400;   0;   7.5;   9.6;  980.10;   10.0;   78.00;   11.7;    7.5;    6.5;eor
       5705;20231121;   10;  10.3;   1.9;    9;   0.3;   6;    0.400;   0;   8.0;   9.1;  982.80;    7.5;   87.00;   10.8;    3.6;    2.8;eor
       5705;20231122;   10;  10.1;   2.7;    9;   0.0;   0;    0.200;   0;   7.8;   4.9;  994.90;    1.3;   73.00;    3.8;   -0.6;   -2.6;eor
       5705;20231123;   10;  15.1;   5.0;    9;   3.7;   6;    0.200;   0;   6.7;   6.5;  990.20;    3.0;   83.00;    6.7;   -0.5;   -2.0;eor
       5705;20231124;   10;  15.6;   6.9;    9;   2.1;   8;    2.600;   0;   6.3;   7.3;  975.80;    5.1;   82.00;    8.9;    2.1;    1.0;eor
       5705;20231125;   10;  14.3;   5.0;    9;   0.2;   6;    0.900;   0;   6.4;   5.8;  977.60;    2.3;   80.00;    4.3;    0.3;   -1.1;eor
       5705;20231126;   10;   9.1;   3.1;    9;   0.4;   6;    1.400;   0;   6.0;   6.3;  983.00;    2.4;   87.00;    5.2;   -1.4;   -4.0;eor
       5705;20231127;   10;   8.5;   3.8;    9;  13.6;   8;    0.000;   0;   6.9;   6.3;  972.00;    1.6;   91.00;    3.4;   -0.2;   -0.2;eor
       5705;20231128;   10;   9.2;   2.6;    9;   2.4;   8;    0.000;   3;   7.3;   5.4;  968.30;   -0.3;   89.00;    0.8;   -2.0;   -2.7;eor
       5705;20231129;   10;  14.0;   4.7;    9;   0.0;   8;    0.500;   4;   5.8;   5.1;  973.70;   -0.7;   87.00;    1.3;   -4.6;   -6.3;eor
       5705;20231130;   10;   5.0;   1.8;    9;   0.1;   7;    0.900;   4;   7.6;   5.7;  969.90;    0.3;   92.00;    2.3;   -2.2;   -4.6;eor
       5705;20231201;   10;   6.8;   2.0;    9;   0.4;   8;    0.000;   3;   7.7;   5.3;  971.30;   -0.6;   90.00;    0.9;   -2.1;   -2.9;eor
       5705;20231202;   10;   7.9;   2.9;    9;   0.1;   8;    0.000;   4;   7.9;   4.0;  979.10;   -2.7;   80.00;   -1.9;   -3.5;   -4.0;eor
       5705;20231203;   10;  10.1;   3.0;    9;   0.0;   0;    6.000;   4;   3.7;   3.8;  990.50;   -3.2;   79.00;    0.0;   -6.6;   -8.6;eor
       5705;20231204;   10;   9.8;   3.9;    9;   5.3;   8;    0.100;   4;   7.6;   3.8;  981.70;   -4.0;   84.00;   -1.7;   -6.5;   -7.7;eor
       5705;20231205;   10;   8.2;   2.9;    9;   3.4;   6;    0.500;   7;   7.5;   6.4;  975.00;    2.0;   91.00;    4.9;   -1.8;   -1.0;eor
       5705;20231206;   10;   9.8;   3.4;    9;   0.4;   8;    0.000;   1;   7.7;   6.6;  981.70;    2.3;   91.00;    3.3;    1.7;    0.6;eor
       5705;20231207;   10;   7.8;   2.3;    9;   0.0;   6;    0.000;   0;   6.3;   5.7;  987.60;    0.0;   94.00;    2.2;   -2.2;   -3.7;eor
       5705;20231208;   10;  10.2;   2.2;    9;   1.6;   8;    0.000;   0;   7.6;   5.9;  980.20;    0.4;   93.00;    1.8;   -1.4;   -2.2;eor
       5705;20231209;   10;  12.4;   4.1;    9;   7.1;   6;    0.100;   0;   7.9;   8.1;  977.20;    4.6;   95.00;    8.7;    1.5;    1.5;eor
       5705;20231210;   10;  17.8;   7.9;    9;   0.6;   6;    2.700;   0;   7.2;   8.1;  976.30;    8.4;   74.00;   10.6;    7.1;    5.5;eor
       5705;20231211;   10;  17.2;   7.2;    9;   0.1;   6;    2.600;   0;   5.6;   8.8;  974.00;    9.5;   74.00;   12.5;    7.4;    5.8;eor
       5705;20231212;   10;   7.4;   2.7;    9;   2.7;   6;    0.700;   0;   7.2;   9.1;  975.10;    7.1;   90.00;    8.9;    4.8;    3.2;eor
       5705;20231213;   10;   9.7;   2.5;    9;   1.3;   6;    1.300;   0;   7.7;   9.3;  969.40;    7.1;   92.00;    9.7;    4.7;    2.7;eor
       5705;20231214;   10;   7.3;   2.1;    9;   0.4;   6;    0.000;   0;   7.4;   8.0;  983.80;    5.0;   92.00;    6.5;    2.3;   -0.3;eor
       5705;20231215;   10;   7.1;   1.8;    9;   0.1;   6;    0.400;   0;   7.5;   7.3; 1002.00;    4.1;   88.00;    5.9;    1.3;   -1.1;eor
       5705;20231216;   10;   7.1;   2.0;    9;   0.0;   0;    0.800;   0;   7.1;   7.1; 1008.30;    4.5;   83.00;    7.2;    1.9;   -0.6;eor
       5705;20231217;   10;   4.2;   1.7;    9;   0.0;   0;    7.500;   0;   5.5;   6.4; 1006.20;    2.3;   89.00;    7.3;   -0.5;   -2.3;eor
       5705;20231218;   10;   4.6;   1.6;    9;   0.0;   0;    7.000;   0;   2.4;   5.9; 1000.90;    1.2;   88.00;    7.0;   -2.7;   -4.7;eor
       5705;20231219;   10;  11.6;   3.5;    9;   4.8;   6;    1.400;   0;   7.5;   6.2;  991.10;    2.8;   83.00;    4.9;   -0.1;   -2.2;eor
       5705;20231220;   10;  16.2;   6.5;    9;   2.1;   6;    2.700;   0;   7.0;   7.3;  983.90;    4.8;   85.00;    6.2;    3.9;    2.7;eor
       5705;20231221;   10;  22.9;  10.4;    9;   8.7;   6;    0.000;   0;   7.7;   8.5;  970.40;    6.8;   86.00;   10.3;    3.8;    2.9;eor
       5705;20231222;   10;  26.5;   9.3;    9;  16.6;   6;    0.100;   0;   7.4;   8.0;  970.60;    6.0;   85.00;    8.8;    3.0;    2.2;eor
       5705;20231223;   10;  23.1;  10.4;    9;   2.0;   6;    0.000;   0;   7.6;   8.7;  976.90;    7.8;   82.00;    9.3;    5.8;    4.8;eor
       5705;20231224;   10;  19.0;   8.9;    9;   4.3;   6;    0.000;   0;   7.6;   9.6;  978.40;    8.7;   86.00;   10.4;    7.2;    6.6;eor
       5705;20231225;   10;  16.6;   9.3;    9;   0.3;   6;    0.000;   0;   7.9;   9.5;  980.20;    8.8;   84.00;    9.5;    7.9;    7.1;eor
       5705;20231226;   10;  13.6;   5.8;    9;   0.0;   6;    0.200;   0;   7.7;   9.0;  984.40;    8.3;   82.00;   10.0;    6.7;    5.0;eor
       5705;20231227;   10;   7.3;   2.6;    9;   0.0;   6;    0.800;   0;   8.0;   8.2;  988.10;    6.4;   85.00;    9.4;    3.2;    1.2;eor
       5705;20231228;   10;  11.1;   5.0;    9;   0.1;   6;    0.100;   0;   7.8;   8.6;  985.60;    7.8;   80.00;    9.4;    3.0;    0.6;eor
       5705;20231229;   10;  16.8;   7.6;    9;   0.0;   6;    0.500;   0;   7.2;   8.7;  982.70;    9.3;   75.00;   10.9;    7.8;    6.1;eor
       5705;20231230;   10;  14.0;   5.1;    9;   0.7;   6;    1.100;   0;   7.2;   8.4;  983.60;    7.6;   80.00;   10.0;    3.5;    0.5;eor
       5705;20231231;   10;  17.6;   4.1;    9;   0.3;   6;    0.000;   0;   7.7;   7.3;  975.70;    5.1;   83.00;    9.8;    1.5;   -0.3;eor
