STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       5705;2024110619;    3;  0.00;eor
       5705;2024110620;    3;  0.00;eor
       5705;2024110621;    3;  0.00;eor
       5705;2024110622;    3;  0.00;eor
       5705;2024110623;    3;  0.00;eor
       5705;2024110700;    1;  0.00;eor
       5705;2024110701;    1;  0.00;eor
       5705;2024110702;    1;  0.00;eor
       5705;2024110703;    1;  0.00;eor
       5705;2024110704;    1;  0.00;eor
       5705;2024110705;    1;  0.00;eor
       5705;2024110706;    1;  0.00;eor
       5705;2024110707;    1;  0.00;eor
       5705;2024110708;    1;  0.00;eor
       5705;2024110709;    1;  0.00;eor
       5705;2024110710;    1;  0.00;eor
       5705;2024110711;    1;  0.00;eor
       5705;2024110712;    1;  0.00;eor
       5705;2024110713;    1;  0.00;eor
       5705;2024110714;    1;  0.00;eor
       5705;2024110715;    1;  0.00;eor
       5705;2024110716;    1;  0.00;eor
       5705;2024110717;    1;  0.00;eor
       5705;2024110718;    1;  0.00;eor
       5705;2024110719;    1;  0.00;eor
       5705;2024110720;    1;  0.00;eor
       5705;2024110721;    1;  0.00;eor
       5705;2024110722;    1;  0.00;eor
       5705;2024110723;    1;  0.00;eor
       5705;2024110800;    1;  0.00;eor
       5705;2024110801;    1;  0.00;eor
       5705;2024110802;    1;  0.00;eor
       5705;2024110803;    1;  0.00;eor
       5705;2024110804;    1;  0.00;eor
       5705;2024110805;    1;  0.00;eor
       5705;2024110806;    1;  0.00;eor
       5705;2024110807;    1;  0.00;eor
       5705;2024110808;    1;  0.00;eor
       5705;2024110809;    1;  0.00;eor
       5705;2024110810;    1;  0.00;eor
       5705;2024110811;    1;  0.00;eor
       5705;2024110812;    1;  0.00;eor
       5705;2024110813;    1;  0.00;eor
       5705;2024110814;    1;  0.00;eor
       5705;2024110815;    1;  0.00;eor
       5705;2024110816;    1;  0.00;eor
       5705;2024110817;    1;  0.00;eor
       5705;2024110818;    1;  0.00;eor
       5705;2024110819;    1;  0.00;eor
       5705;2024110820;    1;  0.00;eor
       5705;2024110821;    1;  0.00;eor
       5705;2024110822;    1;  0.00;eor
       5705;2024110823;    1;  0.00;eor
       5705;2024110900;    1;  0.00;eor
       5705;2024110901;    1;  0.00;eor
       5705;2024110902;    1;  0.00;eor
       5705;2024110903;    1;  0.00;eor
       5705;2024110904;    1;  0.00;eor
       5705;2024110905;    1;  0.00;eor
       5705;2024110906;    1;  0.00;eor
       5705;2024110907;    1;  0.00;eor
       5705;2024110908;    1;  0.00;eor
       5705;2024110909;    1;  0.00;eor
       5705;2024110910;    1;  0.00;eor
       5705;2024110911;    1;  0.00;eor
       5705;2024110912;    1;  0.00;eor
       5705;2024110913;    1;  0.00;eor
       5705;2024110914;    1;  0.00;eor
       5705;2024110915;    1;  0.00;eor
       5705;2024110916;    1;  0.00;eor
       5705;2024110917;    1;  0.00;eor
       5705;2024110918;    1;  0.00;eor
       5705;2024110919;    1;  0.00;eor
       5705;2024110920;    1;  0.00;eor
       5705;2024110921;    1;  0.00;eor
       5705;2024110922;    1;  0.00;eor
       5705;2024110923;    1;  0.00;eor
       5705;2024111000;    1;  0.00;eor
       5705;2024111001;    1;  0.00;eor
       5705;2024111002;    1;  0.00;eor
       5705;2024111003;    1;  0.00;eor
       5705;2024111004;    1;  0.00;eor
       5705;2024111005;    1;  0.00;eor
       5705;2024111006;    1;  0.00;eor
       5705;2024111007;    1;  0.00;eor
       5705;2024111008;    1;  0.00;eor
       5705;2024111009;    1;  0.00;eor
       5705;2024111010;    1;  0.00;eor
       5705;2024111011;    1;  0.00;eor
       5705;2024111012;    1;  0.00;eor
       5705;2024111013;    1;  0.00;eor
       5705;2024111014;    1;  0.00;eor
       5705;2024111015;    1;  0.00;eor
       5705;2024111016;    1;  0.00;eor
       5705;2024111017;    1;  0.00;eor
       5705;2024111018;    1;  0.00;eor
       5705;2024111019;    1;  0.00;eor
       5705;2024111020;    1;  0.00;eor
       5705;2024111021;    1;  0.00;eor
       5705;2024111022;    1;  0.00;eor
       5705;2024111023;    1;  0.00;eor
       5705;2024111100;    1;  0.00;eor
       5705;2024111101;    1;  0.00;eor
       5705;2024111102;    1;  0.00;eor
       5705;2024111103;    1;  0.00;eor
       5705;2024111104;    1;  0.00;eor
       5705;2024111105;    1;  0.00;eor
       5705;2024111106;    1;  0.00;eor
       5705;2024111107;    1;  0.00;eor
       5705;2024111108;    1;  0.00;eor
       5705;2024111109;    1;  0.00;eor
       5705;2024111110;    1;  0.00;eor
       5705;2024111111;    1;  0.00;eor
       5705;2024111112;    1;  0.00;eor
       5705;2024111113;    1;  0.00;eor
       5705;2024111114;    1;  0.00;eor
       5705;2024111115;    1;  0.00;eor
       5705;2024111116;    1;  0.00;eor
       5705;2024111117;    1;  0.00;eor
       5705;2024111118;    1;  0.00;eor
       5705;2024111119;    1;  0.00;eor
       5705;2024111120;    1;  0.00;eor
       5705;2024111121;    1;  0.00;eor
       5705;2024111122;    1;  0.00;eor
       5705;2024111123;    1;  0.00;eor
       5705;2024111200;    1;  0.00;eor
       5705;2024111201;    1;  0.00;eor
       5705;2024111202;    1;  0.00;eor
       5705;2024111203;    1;  0.00;eor
       5705;2024111204;    1;  0.00;eor
       5705;2024111205;    1;  0.00;eor
       5705;2024111206;    1;  0.00;eor
       5705;2024111207;    1;  0.00;eor
       5705;2024111208;    1;  0.00;eor
       5705;2024111209;    1;  0.00;eor
       5705;2024111210;    1;  0.00;eor
       5705;2024111211;    1;  0.00;eor
       5705;2024111212;    1;  0.00;eor
       5705;2024111213;    1;  2.00;eor
       5705;2024111214;    1;  3.00;eor
       5705;2024111215;    1;  1.00;eor
       5705;2024111216;    1;  0.00;eor
       5705;2024111217;    1;  0.00;eor
       5705;2024111218;    1;  0.00;eor
       5705;2024111219;    1;  0.00;eor
       5705;2024111220;    1;  0.00;eor
       5705;2024111221;    1;  0.00;eor
       5705;2024111222;    1;  0.00;eor
       5705;2024111223;    1;  0.00;eor
       5705;2024111300;    1;  0.00;eor
       5705;2024111301;    1;  0.00;eor
       5705;2024111302;    1;  0.00;eor
       5705;2024111303;    1;  0.00;eor
       5705;2024111304;    1;  0.00;eor
       5705;2024111305;    1;  0.00;eor
       5705;2024111306;    1;  0.00;eor
       5705;2024111307;    1;  0.00;eor
       5705;2024111308;    1;  0.00;eor
       5705;2024111309;    1;  0.00;eor
       5705;2024111310;    1;  0.00;eor
       5705;2024111311;    1;  0.00;eor
       5705;2024111312;    1;  0.00;eor
       5705;2024111313;    1;  0.00;eor
       5705;2024111314;    1;  0.00;eor
       5705;2024111315;    1;  0.00;eor
       5705;2024111316;    1;  0.00;eor
       5705;2024111317;    1;  0.00;eor
       5705;2024111318;    1;  0.00;eor
       5705;2024111319;    1;  0.00;eor
       5705;2024111320;    1;  0.00;eor
       5705;2024111321;    1;  0.00;eor
       5705;2024111322;    1;  0.00;eor
       5705;2024111323;    1;  0.00;eor
       5705;2024111400;    1;  0.00;eor
       5705;2024111401;    1;  0.00;eor
       5705;2024111402;    1;  0.00;eor
       5705;2024111403;    1;  0.00;eor
       5705;2024111404;    1;  0.00;eor
       5705;2024111405;    1;  0.00;eor
       5705;2024111406;    1;  0.00;eor
       5705;2024111407;    1;  0.00;eor
       5705;2024111408;    1;  0.00;eor
       5705;2024111409;    1;  0.00;eor
       5705;2024111410;    1;  0.00;eor
       5705;2024111411;    1;  0.00;eor
       5705;2024111412;    1;  0.00;eor
       5705;2024111413;    1;  0.00;eor
       5705;2024111414;    1;  0.00;eor
       5705;2024111415;    1;  0.00;eor
       5705;2024111416;    1;  0.00;eor
       5705;2024111417;    1;  0.00;eor
       5705;2024111418;    1;  0.00;eor
       5705;2024111419;    1;  0.00;eor
       5705;2024111420;    1;  0.00;eor
       5705;2024111421;    1;  0.00;eor
       5705;2024111422;    1;  0.00;eor
       5705;2024111423;    1;  0.00;eor
       5705;2024111500;    1;  0.00;eor
       5705;2024111501;    1;  0.00;eor
       5705;2024111502;    1;  0.00;eor
       5705;2024111503;    1;  0.00;eor
       5705;2024111504;    1;  0.00;eor
       5705;2024111505;    1;  0.00;eor
       5705;2024111506;    1;  0.00;eor
       5705;2024111507;    1;  0.00;eor
       5705;2024111508;    1;  0.00;eor
       5705;2024111509;    1;  0.00;eor
       5705;2024111510;    1;  0.00;eor
       5705;2024111511;    1;  0.00;eor
       5705;2024111512;    1;  0.00;eor
       5705;2024111513;    1;  0.00;eor
       5705;2024111514;    1;  0.00;eor
       5705;2024111515;    1;  0.00;eor
       5705;2024111516;    1;  0.00;eor
       5705;2024111517;    1;  0.00;eor
       5705;2024111518;    1;  0.00;eor
       5705;2024111519;    1;  0.00;eor
       5705;2024111520;    1;  0.00;eor
       5705;2024111521;    1;  0.00;eor
       5705;2024111522;    1;  0.00;eor
       5705;2024111523;    1;  0.00;eor
       5705;2024111600;    1;  0.00;eor
       5705;2024111601;    1;  0.00;eor
       5705;2024111602;    1;  0.00;eor
       5705;2024111603;    1;  0.00;eor
       5705;2024111604;    1;  0.00;eor
       5705;2024111605;    1;  0.00;eor
       5705;2024111606;    1;  0.00;eor
       5705;2024111607;    1;  0.00;eor
       5705;2024111608;    1;  0.00;eor
       5705;2024111609;    1;  0.00;eor
       5705;2024111610;    1;  6.00;eor
       5705;2024111611;    1;  0.00;eor
       5705;2024111612;    1;  0.00;eor
       5705;2024111613;    1;  0.00;eor
       5705;2024111614;    1;  0.00;eor
       5705;2024111615;    1;  0.00;eor
       5705;2024111616;    1;  0.00;eor
       5705;2024111617;    1;  0.00;eor
       5705;2024111618;    1;  0.00;eor
       5705;2024111619;    1;  0.00;eor
       5705;2024111620;    1;  0.00;eor
       5705;2024111621;    1;  0.00;eor
       5705;2024111622;    1;  0.00;eor
       5705;2024111623;    1;  0.00;eor
       5705;2024111700;    1;  0.00;eor
       5705;2024111701;    1;  0.00;eor
       5705;2024111702;    1;  0.00;eor
       5705;2024111703;    1;  0.00;eor
       5705;2024111704;    1;  0.00;eor
       5705;2024111705;    1;  0.00;eor
       5705;2024111706;    1;  0.00;eor
       5705;2024111707;    1;  0.00;eor
       5705;2024111708;    1;  0.00;eor
       5705;2024111709;    1;  0.00;eor
       5705;2024111710;    1;  0.00;eor
       5705;2024111711;    1;  0.00;eor
       5705;2024111712;    1;  0.00;eor
       5705;2024111713;    1;  0.00;eor
       5705;2024111714;    1;  0.00;eor
       5705;2024111715;    1;  0.00;eor
       5705;2024111716;    1;  0.00;eor
       5705;2024111717;    1;  0.00;eor
       5705;2024111718;    1;  0.00;eor
       5705;2024111719;    1;  0.00;eor
       5705;2024111720;    1;  0.00;eor
       5705;2024111721;    1;  0.00;eor
       5705;2024111722;    1;  0.00;eor
       5705;2024111723;    1;  0.00;eor
       5705;2024111800;    1;  0.00;eor
       5705;2024111801;    1;  0.00;eor
       5705;2024111802;    1;  0.00;eor
       5705;2024111803;    1;  0.00;eor
       5705;2024111804;    1;  0.00;eor
       5705;2024111805;    1;  0.00;eor
       5705;2024111806;    1;  0.00;eor
       5705;2024111807;    1;  0.00;eor
       5705;2024111808;    1;  0.00;eor
       5705;2024111809;    1;  0.00;eor
       5705;2024111810;    1;  0.00;eor
       5705;2024111811;    1;  0.00;eor
       5705;2024111812;    1;  0.00;eor
       5705;2024111813;    1;  0.00;eor
       5705;2024111814;    1;  0.00;eor
       5705;2024111815;    1;  0.00;eor
       5705;2024111816;    1;  0.00;eor
       5705;2024111817;    1;  0.00;eor
       5705;2024111818;    1;  0.00;eor
       5705;2024111819;    1;  0.00;eor
       5705;2024111820;    1;  0.00;eor
       5705;2024111821;    1;  0.00;eor
       5705;2024111822;    1;  0.00;eor
       5705;2024111823;    1;  0.00;eor
       5705;2024111900;    1;  0.00;eor
       5705;2024111901;    1;  0.00;eor
       5705;2024111902;    1;  0.00;eor
       5705;2024111903;    1;  0.00;eor
       5705;2024111904;    1;  0.00;eor
       5705;2024111905;    1;  0.00;eor
       5705;2024111906;    1;  0.00;eor
       5705;2024111907;    1;  0.00;eor
       5705;2024111908;    1;  0.00;eor
       5705;2024111909;    1;  0.00;eor
       5705;2024111910;    1;  0.00;eor
       5705;2024111911;    1;  0.00;eor
       5705;2024111912;    1;  0.00;eor
       5705;2024111913;    1;  0.00;eor
       5705;2024111914;    1;  0.00;eor
       5705;2024111915;    1;  0.00;eor
       5705;2024111916;    1;  0.00;eor
       5705;2024111917;    1;  0.00;eor
       5705;2024111918;    1;  0.00;eor
       5705;2024111919;    1;  0.00;eor
       5705;2024111920;    1;  0.00;eor
       5705;2024111921;    1;  0.00;eor
       5705;2024111922;    1;  0.00;eor
       5705;2024111923;    1;  0.00;eor
       5705;2024112000;    1;  0.00;eor
       5705;2024112001;    1;  0.00;eor
       5705;2024112002;    1;  0.00;eor
       5705;2024112003;    1;  0.00;eor
       5705;2024112004;    1;  0.00;eor
       5705;2024112005;    1;  0.00;eor
       5705;2024112006;    1;  0.00;eor
       5705;2024112007;    1;  0.00;eor
       5705;2024112008;    1;  0.00;eor
       5705;2024112009;    1;  0.00;eor
       5705;2024112010;    1; 28.00;eor
       5705;2024112011;    1;  8.00;eor
       5705;2024112012;    1;  8.00;eor
       5705;2024112013;    1;  0.00;eor
       5705;2024112014;    1;  0.00;eor
       5705;2024112015;    1;  0.00;eor
       5705;2024112016;    1;  0.00;eor
       5705;2024112017;    1;  0.00;eor
       5705;2024112018;    1;  0.00;eor
       5705;2024112019;    1;  0.00;eor
       5705;2024112020;    1;  0.00;eor
       5705;2024112021;    1;  0.00;eor
       5705;2024112022;    1;  0.00;eor
       5705;2024112023;    1;  0.00;eor
       5705;2024112100;    1;  0.00;eor
       5705;2024112101;    1;  0.00;eor
       5705;2024112102;    1;  0.00;eor
       5705;2024112103;    1;  0.00;eor
       5705;2024112104;    1;  0.00;eor
       5705;2024112105;    1;  0.00;eor
       5705;2024112106;    1;  0.00;eor
       5705;2024112107;    1;  0.00;eor
       5705;2024112108;    1;  0.00;eor
       5705;2024112109;    1;  0.00;eor
       5705;2024112110;    1;  0.00;eor
       5705;2024112111;    1; 18.00;eor
       5705;2024112112;    1; 17.00;eor
       5705;2024112113;    1;  0.00;eor
       5705;2024112114;    1;  0.00;eor
       5705;2024112115;    1;  0.00;eor
       5705;2024112116;    1;  0.00;eor
       5705;2024112117;    1;  0.00;eor
       5705;2024112118;    1;  0.00;eor
       5705;2024112119;    1;  0.00;eor
       5705;2024112120;    1;  0.00;eor
       5705;2024112121;    1;  0.00;eor
       5705;2024112122;    1;  0.00;eor
       5705;2024112123;    1;  0.00;eor
       5705;2024112200;    1;  0.00;eor
       5705;2024112201;    1;  0.00;eor
       5705;2024112202;    1;  0.00;eor
       5705;2024112203;    1;  0.00;eor
       5705;2024112204;    1;  0.00;eor
       5705;2024112205;    1;  0.00;eor
       5705;2024112206;    1;  0.00;eor
       5705;2024112207;    1;  0.00;eor
       5705;2024112208;    1;  0.00;eor
       5705;2024112209;    1;  5.00;eor
       5705;2024112210;    1; 33.00;eor
       5705;2024112211;    1; 48.00;eor
       5705;2024112212;    1; 47.00;eor
       5705;2024112213;    1;  0.00;eor
       5705;2024112214;    1;  0.00;eor
       5705;2024112215;    1;  4.00;eor
       5705;2024112216;    1;  0.00;eor
       5705;2024112217;    1;  0.00;eor
       5705;2024112218;    1;  0.00;eor
       5705;2024112219;    1;  0.00;eor
       5705;2024112220;    1;  0.00;eor
       5705;2024112221;    1;  0.00;eor
       5705;2024112222;    1;  0.00;eor
       5705;2024112223;    1;  0.00;eor
       5705;2024112300;    1;  0.00;eor
       5705;2024112301;    1;  0.00;eor
       5705;2024112302;    1;  0.00;eor
       5705;2024112303;    1;  0.00;eor
       5705;2024112304;    1;  0.00;eor
       5705;2024112305;    1;  0.00;eor
       5705;2024112306;    1;  0.00;eor
       5705;2024112307;    1;  0.00;eor
       5705;2024112308;    1;  1.00;eor
       5705;2024112309;    1;  0.00;eor
       5705;2024112310;    1;  0.00;eor
       5705;2024112311;    1; 36.00;eor
       5705;2024112312;    1; 31.00;eor
       5705;2024112313;    1; 40.00;eor
       5705;2024112314;    1;  0.00;eor
       5705;2024112315;    1;  0.00;eor
       5705;2024112316;    1;  0.00;eor
       5705;2024112317;    1;  0.00;eor
       5705;2024112318;    1;  0.00;eor
       5705;2024112319;    1;  0.00;eor
       5705;2024112320;    1;  0.00;eor
       5705;2024112321;    1;  0.00;eor
       5705;2024112322;    1;  0.00;eor
       5705;2024112323;    1;  0.00;eor
       5705;2024112400;    1;  0.00;eor
       5705;2024112401;    1;  0.00;eor
       5705;2024112402;    1;  0.00;eor
       5705;2024112403;    1;  0.00;eor
       5705;2024112404;    1;  0.00;eor
       5705;2024112405;    1;  0.00;eor
       5705;2024112406;    1;  0.00;eor
       5705;2024112407;    1;  0.00;eor
       5705;2024112408;    1;  0.00;eor
       5705;2024112409;    1; 29.00;eor
       5705;2024112410;    1; 59.00;eor
       5705;2024112411;    1; 56.00;eor
       5705;2024112412;    1; 59.00;eor
       5705;2024112413;    1; 60.00;eor
       5705;2024112414;    1; 44.00;eor
       5705;2024112415;    1;  2.00;eor
       5705;2024112416;    1;  0.00;eor
       5705;2024112417;    1;  0.00;eor
       5705;2024112418;    1;  0.00;eor
       5705;2024112419;    1;  0.00;eor
       5705;2024112420;    1;  0.00;eor
       5705;2024112421;    1;  0.00;eor
       5705;2024112422;    1;  0.00;eor
       5705;2024112423;    1;  0.00;eor
       5705;2024112500;    1;  0.00;eor
       5705;2024112501;    1;  0.00;eor
       5705;2024112502;    1;  0.00;eor
       5705;2024112503;    1;  0.00;eor
       5705;2024112504;    1;  0.00;eor
       5705;2024112505;    1;  0.00;eor
       5705;2024112506;    1;  0.00;eor
       5705;2024112507;    1;  0.00;eor
       5705;2024112508;    1; 17.00;eor
       5705;2024112509;    1; 12.00;eor
       5705;2024112510;    1;  0.00;eor
       5705;2024112511;    1;  0.00;eor
       5705;2024112512;    1;  4.00;eor
       5705;2024112513;    1;  0.00;eor
       5705;2024112514;    1;  0.00;eor
       5705;2024112515;    1;  0.00;eor
       5705;2024112516;    1;  0.00;eor
       5705;2024112517;    1;  0.00;eor
       5705;2024112518;    1;  0.00;eor
       5705;2024112519;    1;  0.00;eor
       5705;2024112520;    1;  0.00;eor
       5705;2024112521;    1;  0.00;eor
       5705;2024112522;    1;  0.00;eor
       5705;2024112523;    1;  0.00;eor
       5705;2024112600;    1;  0.00;eor
       5705;2024112601;    1;  0.00;eor
       5705;2024112602;    1;  0.00;eor
       5705;2024112603;    1;  0.00;eor
       5705;2024112604;    1;  0.00;eor
       5705;2024112605;    1;  0.00;eor
       5705;2024112606;    1;  0.00;eor
       5705;2024112607;    1;  0.00;eor
       5705;2024112608;    1;  0.00;eor
       5705;2024112609;    1;  5.00;eor
       5705;2024112610;    1;  6.00;eor
       5705;2024112611;    1; 38.00;eor
       5705;2024112612;    1;  0.00;eor
       5705;2024112613;    1; 23.00;eor
       5705;2024112614;    1; 18.00;eor
       5705;2024112615;    1;  6.00;eor
       5705;2024112616;    1;  1.00;eor
       5705;2024112617;    1;  0.00;eor
       5705;2024112618;    1;  0.00;eor
       5705;2024112619;    1;  0.00;eor
       5705;2024112620;    1;  0.00;eor
       5705;2024112621;    1;  0.00;eor
       5705;2024112622;    1;  0.00;eor
       5705;2024112623;    1;  0.00;eor
       5705;2024112700;    1;  0.00;eor
       5705;2024112701;    1;  0.00;eor
       5705;2024112702;    1;  0.00;eor
       5705;2024112703;    1;  0.00;eor
       5705;2024112704;    1;  0.00;eor
       5705;2024112705;    1;  0.00;eor
       5705;2024112706;    1;  0.00;eor
       5705;2024112707;    1;  0.00;eor
       5705;2024112708;    1;  0.00;eor
       5705;2024112709;    1;  0.00;eor
       5705;2024112710;    1; 20.00;eor
       5705;2024112711;    1; 25.00;eor
       5705;2024112712;    1; 41.00;eor
       5705;2024112713;    1; 44.00;eor
       5705;2024112714;    1; 18.00;eor
       5705;2024112715;    1; 22.00;eor
       5705;2024112716;    1;  0.00;eor
       5705;2024112717;    1;  0.00;eor
       5705;2024112718;    1;  0.00;eor
       5705;2024112719;    1;  0.00;eor
       5705;2024112720;    1;  0.00;eor
       5705;2024112721;    1;  0.00;eor
       5705;2024112722;    1;  0.00;eor
       5705;2024112723;    1;  0.00;eor
       5705;2024112800;    1;  0.00;eor
       5705;2024112801;    1;  0.00;eor
       5705;2024112802;    1;  0.00;eor
       5705;2024112803;    1;  0.00;eor
       5705;2024112804;    1;  0.00;eor
       5705;2024112805;    1;  0.00;eor
       5705;2024112806;    1;  0.00;eor
       5705;2024112807;    1;  0.00;eor
       5705;2024112808;    1; 26.00;eor
       5705;2024112809;    1; 58.00;eor
       5705;2024112810;    1; 32.00;eor
       5705;2024112811;    1; 10.00;eor
       5705;2024112812;    1; 36.00;eor
       5705;2024112813;    1;  7.00;eor
       5705;2024112814;    1;  1.00;eor
       5705;2024112815;    1;  0.00;eor
       5705;2024112816;    1;  0.00;eor
       5705;2024112817;    1;  0.00;eor
       5705;2024112818;    1;  0.00;eor
       5705;2024112819;    1;  0.00;eor
       5705;2024112820;    1;  0.00;eor
       5705;2024112821;    1;  0.00;eor
       5705;2024112822;    1;  0.00;eor
       5705;2024112823;    1;  0.00;eor
       5705;2024112900;    1;  0.00;eor
       5705;2024112901;    1;  0.00;eor
       5705;2024112902;    1;  0.00;eor
       5705;2024112903;    1;  0.00;eor
       5705;2024112904;    1;  0.00;eor
       5705;2024112905;    1;  0.00;eor
       5705;2024112906;    1;  0.00;eor
       5705;2024112907;    1;  0.00;eor
       5705;2024112908;    1; 34.00;eor
       5705;2024112909;    1; 35.00;eor
       5705;2024112910;    1; 60.00;eor
       5705;2024112911;    1; 49.00;eor
       5705;2024112912;    1;  3.00;eor
       5705;2024112913;    1;  0.00;eor
       5705;2024112914;    1; 37.00;eor
       5705;2024112915;    1;  5.00;eor
       5705;2024112916;    1;  0.00;eor
       5705;2024112917;    1;  0.00;eor
       5705;2024112918;    1;  0.00;eor
       5705;2024112919;    1;  0.00;eor
       5705;2024112920;    1;  0.00;eor
       5705;2024112921;    1;  0.00;eor
       5705;2024112922;    1;  0.00;eor
       5705;2024112923;    1;  0.00;eor
       5705;2024113000;    1;  0.00;eor
       5705;2024113001;    1;  0.00;eor
       5705;2024113002;    1;  0.00;eor
       5705;2024113003;    1;  0.00;eor
       5705;2024113004;    1;  0.00;eor
       5705;2024113005;    1;  0.00;eor
       5705;2024113006;    1;  0.00;eor
       5705;2024113007;    1;  0.00;eor
       5705;2024113008;    1; 46.00;eor
       5705;2024113009;    1; 60.00;eor
       5705;2024113010;    1; 60.00;eor
       5705;2024113011;    1; 60.00;eor
       5705;2024113012;    1; 60.00;eor
       5705;2024113013;    1; 60.00;eor
       5705;2024113014;    1; 60.00;eor
       5705;2024113015;    1; 60.00;eor
       5705;2024113016;    1; 21.00;eor
       5705;2024113017;    1;  0.00;eor
       5705;2024113018;    1;  0.00;eor
       5705;2024113019;    1;  0.00;eor
       5705;2024113020;    1;  0.00;eor
       5705;2024113021;    1;  0.00;eor
       5705;2024113022;    1;  0.00;eor
       5705;2024113023;    1;  0.00;eor
       5705;2024120100;    1;  0.00;eor
       5705;2024120101;    1;  0.00;eor
       5705;2024120102;    1;  0.00;eor
       5705;2024120103;    1;  0.00;eor
       5705;2024120104;    1;  0.00;eor
       5705;2024120105;    1;  0.00;eor
       5705;2024120106;    1;  0.00;eor
       5705;2024120107;    1;  0.00;eor
       5705;2024120108;    1;  0.00;eor
       5705;2024120109;    1;  0.00;eor
       5705;2024120110;    1;  0.00;eor
       5705;2024120111;    1;  0.00;eor
       5705;2024120112;    1;  0.00;eor
       5705;2024120113;    1;  0.00;eor
       5705;2024120114;    1;  0.00;eor
       5705;2024120115;    1;  0.00;eor
       5705;2024120116;    1;  0.00;eor
       5705;2024120117;    1;  0.00;eor
       5705;2024120118;    1;  0.00;eor
       5705;2024120119;    1;  0.00;eor
       5705;2024120120;    1;  0.00;eor
       5705;2024120121;    1;  0.00;eor
       5705;2024120122;    1;  0.00;eor
       5705;2024120123;    1;  0.00;eor
       5705;2024120200;    1;  0.00;eor
       5705;2024120201;    1;  0.00;eor
       5705;2024120202;    1;  0.00;eor
       5705;2024120203;    1;  0.00;eor
       5705;2024120204;    1;  0.00;eor
       5705;2024120205;    1;  0.00;eor
       5705;2024120206;    1;  0.00;eor
       5705;2024120207;    1;  0.00;eor
       5705;2024120208;    1;  0.00;eor
       5705;2024120209;    1;  0.00;eor
       5705;2024120210;    1;  0.00;eor
       5705;2024120211;    1;  0.00;eor
       5705;2024120212;    1;  0.00;eor
       5705;2024120213;    1;  0.00;eor
       5705;2024120214;    1;  0.00;eor
       5705;2024120215;    1;  0.00;eor
       5705;2024120216;    1;  0.00;eor
       5705;2024120217;    1;  0.00;eor
       5705;2024120218;    1;  0.00;eor
       5705;2024120219;    1;  0.00;eor
       5705;2024120220;    1;  0.00;eor
       5705;2024120221;    1;  0.00;eor
       5705;2024120222;    1;  0.00;eor
       5705;2024120223;    1;  0.00;eor
       5705;2024120300;    1;  0.00;eor
       5705;2024120301;    1;  0.00;eor
       5705;2024120302;    1;  0.00;eor
       5705;2024120303;    1;  0.00;eor
       5705;2024120304;    1;  0.00;eor
       5705;2024120305;    1;  0.00;eor
       5705;2024120306;    1;  0.00;eor
       5705;2024120307;    1;  0.00;eor
       5705;2024120308;    1;  0.00;eor
       5705;2024120309;    1;  3.00;eor
       5705;2024120310;    1;  0.00;eor
       5705;2024120311;    1;  0.00;eor
       5705;2024120312;    1;  0.00;eor
       5705;2024120313;    1;  0.00;eor
       5705;2024120314;    1;  4.00;eor
       5705;2024120315;    1;  0.00;eor
       5705;2024120316;    1;  0.00;eor
       5705;2024120317;    1;  0.00;eor
       5705;2024120318;    1;  0.00;eor
       5705;2024120319;    1;  0.00;eor
       5705;2024120320;    1;  0.00;eor
       5705;2024120321;    1;  0.00;eor
       5705;2024120322;    1;  0.00;eor
       5705;2024120323;    1;  0.00;eor
       5705;2024120400;    1;  0.00;eor
       5705;2024120401;    1;  0.00;eor
       5705;2024120402;    1;  0.00;eor
       5705;2024120403;    1;  0.00;eor
       5705;2024120404;    1;  0.00;eor
       5705;2024120405;    1;  0.00;eor
       5705;2024120406;    1;  0.00;eor
       5705;2024120407;    1;  0.00;eor
       5705;2024120408;    1;  7.00;eor
       5705;2024120409;    1;  6.00;eor
       5705;2024120410;    1;  0.00;eor
       5705;2024120411;    1; 16.00;eor
       5705;2024120412;    1;  0.00;eor
       5705;2024120413;    1;  0.00;eor
       5705;2024120414;    1;  0.00;eor
       5705;2024120415;    1;  0.00;eor
       5705;2024120416;    1;  0.00;eor
       5705;2024120417;    1;  0.00;eor
       5705;2024120418;    1;  0.00;eor
       5705;2024120419;    1;  0.00;eor
       5705;2024120420;    1;  0.00;eor
       5705;2024120421;    1;  0.00;eor
       5705;2024120422;    1;  0.00;eor
       5705;2024120423;    1;  0.00;eor
       5705;2024120500;    1;  0.00;eor
       5705;2024120501;    1;  0.00;eor
       5705;2024120502;    1;  0.00;eor
       5705;2024120503;    1;  0.00;eor
       5705;2024120504;    1;  0.00;eor
       5705;2024120505;    1;  0.00;eor
       5705;2024120506;    1;  0.00;eor
       5705;2024120507;    1;  0.00;eor
       5705;2024120508;    1; 24.00;eor
       5705;2024120509;    1; 60.00;eor
       5705;2024120510;    1; 60.00;eor
       5705;2024120511;    1; 34.00;eor
       5705;2024120512;    1; 45.00;eor
       5705;2024120513;    1; 14.00;eor
       5705;2024120514;    1;  0.00;eor
       5705;2024120515;    1;  0.00;eor
       5705;2024120516;    1;  0.00;eor
       5705;2024120517;    1;  0.00;eor
       5705;2024120518;    1;  0.00;eor
       5705;2024120519;    1;  0.00;eor
       5705;2024120520;    1;  0.00;eor
